source.uri,country,language,Political-Alignment,wiki-url,Cultural-Class,Economic-Class
theyucatantimes.com,Mexico,Spanish,unknown,unknown,C12,C18
afntijuana.info,Mexico,unknown,unknown,unknown,C12,C18
cambiodemichoacan.com.mx,Mexico,unknown,unknown,unknown,C12,C18
carmenhoy.com,Mexico,unknown,unknown,unknown,C12,C18
cnnexpansion.com,Mexico,unknown,unknown,unknown,C12,C18
cronica.com.mx,Mexico,unknown,unknown,unknown,C12,C18
demingheadlight.com,Mexico,unknown,unknown,unknown,C12,C18
deportes.televisa.com,Mexico,unknown,unknown,unknown,C12,C18
deportes.terra.com.mx,Mexico,unknown,unknown,unknown,C12,C18
diario21.com.mx,Mexico,unknown,unknown,unknown,C12,C18
eldiariodecoahuila.com.mx,Mexico,unknown,unknown,unknown,C12,C18
eldigital.com.mx,Mexico,unknown,unknown,unknown,C12,C18
elmanana.com,Mexico,unknown,unknown,unknown,C12,C18
elmanana.com.mx,Mexico,unknown,unknown,unknown,C12,C18
elsoldezacatecas.com.mx,Mexico,unknown,unknown,unknown,C12,C18
eluniversal.com,Mexico,unknown,unknown,unknown,C12,C18
eu.lcsun-news.com,Mexico,unknown,unknown,unknown,C12,C18
hoytamaulipas.net,Mexico,unknown,unknown,unknown,C12,C18
imagenradio.com.mx,Mexico,unknown,unknown,unknown,C12,C18
laaficion.milenio.com,Mexico,unknown,unknown,unknown,C12,C18
lavozdemichoacan.com.mx,Mexico,unknown,unknown,unknown,C12,C18
lcsun-news.com,Mexico,unknown,unknown,unknown,C12,C18
mvsnoticias.com,Mexico,unknown,unknown,unknown,C12,C18
novedadesacapulco.mx,Mexico,unknown,unknown,unknown,C12,C18
novedadesdetabasco.com.mx,Mexico,unknown,unknown,unknown,C12,C18
oncenoticias.tv,Mexico,unknown,unknown,unknown,C12,C18
primerahora.com.mx,Mexico,unknown,unknown,unknown,C12,C18
radiocentro.com.ec,Mexico,unknown,unknown,unknown,C12,C18
radioformula.com.mx,Mexico,unknown,unknown,unknown,C12,C18
sexenio.com.mx,Mexico,unknown,unknown,unknown,C12,C18
sonara.net,Mexico,unknown,unknown,unknown,C12,C18
tiempo.com.mx,Mexico,unknown,unknown,unknown,C12,C18
pridesource.com,Michigan,English,unknown,unknown,unknown,unknown
ncronline.org,Missouri,English,unknown,unknown,unknown,unknown
en.publika.md,Moldova,unknown,unknown,unknown,C16,C15
trm.md,Moldova,unknown,unknown,unknown,C16,C15
connexionfrance.com,Monaco,unknown,unknown,unknown,unknown,unknown
monacomatin.mc,Monaco,unknown,unknown,unknown,unknown,unknown
new.vijesti.ba,Montenegro,Montenegrin,Centre-centre-left-Pro-Europeanism-Anti-corruption,https://en.wikipedia.org/wiki/Vijesti,C16,C4
vijesti.me,Montenegro,Montenegrin,Centre-centre-left-Pro-Europeanism-Anti-corruption,https://en.wikipedia.org/wiki/Vijesti,C16,C4
vijesti24.ba,Montenegro,Montenegrin,Centre-centre-left-Pro-Europeanism-Anti-corruption,https://en.wikipedia.org/wiki/Vijesti,C16,C4
ahdath.info,Morocco,Arabic,Independent-Socialist,https://en.wikipedia.org/wiki/Al_Ahdath_Al_Maghribia,C20,C15
assabah.ma,Morocco,Arabic,unknown,unknown,C20,C15
aujourdhui.ma,Morocco,French,unknown,unknown,C20,C15
janoubia.com,Morocco,unknown,unknown,unknown,C20,C15
leconomiste.com,Morocco,unknown,unknown,unknown,C20,C15
medi1tv.com,Morocco,unknown,unknown,unknown,C20,C15
medi1tv.ma,Morocco,unknown,unknown,unknown,C20,C15
carnegie.ru,Moscow,unknown,unknown,unknown,unknown,unknown
muscatdaily.com,Muscat,English,Centrist,https://en.wikipedia.org/wiki/Muscat_Daily,unknown,unknown
weeklyvoice.com,Myanmar,Burmese,unknown,unknown,unknown,C11
mizzima.com,Myanmar,"English-Burmese",unknown,unknown,unknown,C11
mmtimes.com,Myanmar,"English-Burmese",unknown,unknown,unknown,C11
globalnewlightofmyanmar.com,Myanmar,unknown,unknown,unknown,unknown,C11
namibian.com.na,Namibia,"English-Oshiwambo",unknown,unknown,C20,C16
kathmandupost.com,Nepal,English,unknown,unknown,C20,C5
kathmandupost.ekantipur.com,Nepal,Nepali,unknown,unknown,C20,C5
english.onlinekhabar.com,Nepal,unknown,unknown,unknown,C20,C5
thehimalayantimes.com,Nepal,unknown,unknown,unknown,C20,C5
telegraaf.nl,Netherlands,Dutch,unknown,unknown,C8,C2
fashionunited.uk,Netherlands,unknown,unknown,unknown,C8,C2
msf.org.uk,Netherlands,unknown,unknown,unknown,C8,C2
thenextweb.com,Netherlands,unknown,unknown,unknown,C8,C2
ttvnol.com,Netherlands,unknown,unknown,unknown,C8,C2
venezuelaaldia.com,Netherlands,unknown,unknown,unknown,C8,C2
nbr.co.nz,New-Zealand,unknown,Ecomic-liberalism,https://en.wikipedia.org/wiki/National_Business_Review,C4,C2
citizen.co.za,New-Zealand,unknown,unknown,unknown,C4,C2
nationonenews.com,New-Zealand,unknown,unknown,unknown,C4,C2
nzcatholic.org.nz,New-Zealand,unknown,unknown,unknown,C4,C2
nzherald.co.nz,New-Zealand,unknown,unknown,unknown,C4,C2
odt.co.nz,New-Zealand,unknown,unknown,unknown,C4,C2
play.stuff.co.nz,New-Zealand,unknown,unknown,unknown,C4,C2
stuff.co.nz,New-Zealand,unknown,unknown,unknown,C4,C2
tvnz.co.nz,New-Zealand,unknown,unknown,unknown,C4,C2
westport-news.com,New-Zealand,unknown,unknown,unknown,C4,C2
confidencial.com.ni,Nicaragua,Spanish,unknown,unknown,unknown,C11
elnuevodiario.com.ni,Nicaragua,unknown,unknown,unknown,unknown,C11
nuevoperiodico.com,Nicaragua,unknown,unknown,unknown,unknown,C11
ondalocal.com.ni,Nicaragua,unknown,unknown,unknown,unknown,C11
authorityngr.com,Nigeria,English,unknown,unknown,C12,C5
blueprint.ng,Nigeria,English,unknown,unknown,C12,C5
businessday.ng,Nigeria,English,unknown,unknown,C12,C5
championnews.com.ng,Nigeria,English,unknown,unknown,C12,C5
dailypost.ng,Nigeria,English,unknown,unknown,C12,C5
dailytimes.ng,Nigeria,English,unknown,unknown,C12,C5
newsdiaryonline.com,Nigeria,English,unknown,unknown,C12,C5
newtelegraphng.com,Nigeria,English,unknown,unknown,C12,C5
nigeriantimes.ng,Nigeria,English,unknown,unknown,C12,C5
pmnewsnigeria.com,Nigeria,English,unknown,unknown,C12,C5
punchng.com,Nigeria,English,unknown,unknown,C12,C5
ripplesnigeria.com,Nigeria,English,unknown,unknown,C12,C5
sunnewsonline.com,Nigeria,English,unknown,unknown,C12,C5
thenationonlineng.net,Nigeria,English,unknown,unknown,C12,C5
thetidenewsonline.com,Nigeria,English,unknown,unknown,C12,C5
tribuneonlineng.com,Nigeria,English,unknown,unknown,C12,C5
opinion.premiumtimesng.com,Nigeria,English-Hausa,unknown,unknown,C12,C5
leadership.ng,Nigeria,English-Hausa,unknown,unknown,C12,C5
dailytrust.com,Nigeria,English,unknown,unknown,C12,C5
hallmarknews.com,Nigeria,English,unknown,unknown,C12,C5
allure.vanguardngr.com,Nigeria,unknown,unknown,unknown,C12,C5
bellanaija.com,Nigeria,unknown,unknown,unknown,C12,C5
channelstv.com,Nigeria,unknown,unknown,unknown,C12,C5
elombah.com,Nigeria,unknown,unknown,unknown,C12,C5
energymixreport.com,Nigeria,unknown,unknown,unknown,C12,C5
jiji.com,Nigeria,unknown,unknown,unknown,C12,C5
legit.ng,Nigeria,unknown,unknown,unknown,C12,C5
naij.com,Nigeria,unknown,unknown,unknown,C12,C5
naijanews.com,Nigeria,unknown,unknown,unknown,C12,C5
nairaland.com,Nigeria,unknown,unknown,unknown,C12,C5
ngrguardiannews.com,Nigeria,unknown,unknown,unknown,C12,C5
nigerianbestforum.com,Nigeria,unknown,unknown,unknown,C12,C5
nigerianobservernews.com,Nigeria,unknown,unknown,unknown,C12,C5
nta.ng,Nigeria,unknown,unknown,unknown,C12,C5
osundefender.com,Nigeria,unknown,unknown,unknown,C12,C5
osundefender.org,Nigeria,unknown,unknown,unknown,C12,C5
premiumtimesng.com,Nigeria,unknown,unknown,unknown,C12,C5
promptnewsonline.com,Nigeria,unknown,unknown,unknown,C12,C5
pulse.ng,Nigeria,unknown,unknown,unknown,C12,C5
shipsandports.com.ng,Nigeria,unknown,unknown,unknown,C12,C5
thepointernewsonline.com,Nigeria,unknown,unknown,unknown,C12,C5
today.ng,Nigeria,unknown,unknown,unknown,C12,C5
tvcontinental.tv,Nigeria,unknown,unknown,unknown,C12,C5
vanguardngr.com,Nigeria,unknown,unknown,unknown,C12,C5
ynaija.com,Nigeria,unknown,unknown,unknown,C12,C5
arirang.co.kr,North-Korea,unknown,unknown,unknown,unknown,unknown
upstreamonline.com,Norway,English,unknown,unknown,C8,C2
boereport.com,Norway,unknown,unknown,unknown,C8,C2
omanobserver.om,Oman,English,unknown,unknown,unknown,C9
omannews.gov.om,Oman,unknown,unknown,unknown,unknown,C9
timesofoman.com,Oman,unknown,unknown,unknown,unknown,C9
profit.pakistantoday.com.pk,Pakistan,English,Liberal-moderate,https://en.wikipedia.org/wiki/Pakistan_Today,C20,C5
pakistantribune.com.pk,Pakistan,English,Centre-left-Social-liberalism-Egalitarianism,https://en.wikipedia.org/wiki/The_Express_Tribune,C20,C5
dailyfrontierstar.com,Pakistan,English,unknown,unknown,C20,C5
newspakistan.pk,Pakistan,English,unknown,unknown,C20,C5
newsweekpakistan.com,Pakistan,English,unknown,unknown,C20,C5
pakobserver.net,Pakistan,English,unknown,unknown,C20,C5
dailylahorepost.com,Pakistan,Urdu,unknown,unknown,C20,C5
en.dailypakistan.com.pk,Pakistan,Urdu,unknown,unknown,C20,C5
24newshd.tv,Pakistan,unknown,unknown,unknown,C20,C5
aaj.tv,Pakistan,unknown,unknown,unknown,C20,C5
arabic.app.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
arynews.tv,Pakistan,unknown,unknown,unknown,C20,C5
customstoday.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
dailytimes.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
defence.pk,Pakistan,unknown,unknown,unknown,C20,C5
dunyanews.tv,Pakistan,unknown,unknown,unknown,C20,C5
hb.people.com.cn,Pakistan,unknown,unknown,unknown,C20,C5
khybernews.tv,Pakistan,unknown,unknown,unknown,C20,C5
nation.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
pakistantoday.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
samaa.tv,Pakistan,unknown,unknown,unknown,C20,C5
samanews.ps,Pakistan,unknown,unknown,unknown,C20,C5
suchtv.pk,Pakistan,unknown,unknown,unknown,C20,C5
thefrontierpost.com,Pakistan,unknown,unknown,unknown,C20,C5
thenews.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
thenewstribe.com.au,Pakistan,unknown,unknown,unknown,C20,C5
tribune.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
vid.app.com.pk,Pakistan,unknown,unknown,unknown,C20,C5
geo.tv,"Pakistan-United-Arab-Emirates",unknown,unknown,unknown,unknown,unknown
al-ayyam.ps,Palestine,Arabic,Pro-government,https://en.wikipedia.org/wiki/Al-Ayyam_(Ramallah),unknown,unknown
alhayat-j.com,Palestine,Arabic,Pro-government,https://en.wikipedia.org/wiki/Al-Hayat_al-Jadida,unknown,unknown
felesteen.ps,Palestine,Arabic,Anti-Zionism-Palestinian-nationalism-Sunni-Islam,https://en.wikipedia.org/wiki/Felesteen_(newspaper),unknown,unknown
english.wafa.ps,Palestine,unknown,unknown,unknown,unknown,unknown
laestrella.com.pa,Panama,Spanish,unknown,unknown,C19,C4
critica.com.pa,Panama,unknown,unknown,unknown,C19,C4
rpctv.com,Panama,unknown,unknown,unknown,C19,C4
thenational.com.pg,Papua-New-Guinea,English,unknown,unknown,unknown,C6
lanacion.com.py,Paraguay,spanish,unknown,unknown,C13,C20
ultimahora.com,Paraguay,Spanish,unknown,unknown,C13,C20
telefuturo.com.py,Paraguay,unknown,unknown,unknown,C13,C20
yorkdispatch.com,Pennsylvania,English,unknown,unknown,unknown,unknown
elexpresso.com,Pennsylvania,Spanish,unknown,unknown,unknown,unknown
thetartan.org,Pennsylvania,unknown,unknown,unknown,unknown,unknown
peru21.pe,Peru,Spanish,unknown,unknown,C13,C19
aciprensa.com,Peru,unknown,unknown,unknown,C13,C19
canaln.pe,Peru,unknown,unknown,unknown,C13,C19
diariocorreo.pe,Peru,unknown,unknown,unknown,C13,C19
elcomercio.pe,Peru,unknown,unknown,unknown,C13,C19
larepublica.ec,Peru,unknown,unknown,unknown,C13,C19
ojo.pe,Peru,unknown,unknown,unknown,C13,C19
tvperu.gob.pe,Peru,unknown,unknown,unknown,C13,C19
pna.gov.ph,Philippine,unknown,unknown,unknown,unknown,unknown
businessmirror.com.ph,Philippines,English,Independent,https://en.wikipedia.org/wiki/BusinessMirror,C18,C18
bworldonline.com,Philippines,English,Independent,https://en.wikipedia.org/wiki/BusinessWorld,C18,C18
tribune.net.ph,Philippines,English,Centre-rightPopulist,https://en.wikipedia.org/wiki/Daily_Tribune_(Philippines),C18,C18
cebudailynews.inquirer.net,Philippines,English,center-left,https://en.wikipedia.org/wiki/Philippine_Daily_Inquirer,C18,C18
opinion.inquirer.net,Philippines,English,center-left,https://en.wikipedia.org/wiki/Philippine_Daily_Inquirer,C18,C18
preen.inquirer.net,Philippines,English,center-left,https://en.wikipedia.org/wiki/Philippine_Daily_Inquirer,C18,C18
business.mb.com.ph,Philippines,English,unknown,unknown,C18,C18
mb.com.ph,Philippines,English,unknown,unknown,C18,C18
news.mb.com.ph,Philippines,English,unknown,unknown,C18,C18
philstar.com,Philippines,English,unknown,unknown,C18,C18
sports.mb.com.ph,Philippines,English,unknown,unknown,C18,C18
news.abs-cbn.com,Philippines,Filipi-English,unknown,unknown,C18,C18
gmanetwork.com,Philippines,Filipi-English,unknown,unknown,C18,C18
manila-shimbun.com,Philippines,Japanese-English,unknown,unknown,C18,C18
business.inquirer.net,Philippines,unknown,unknown,unknown,C18,C18
cnnphilippines.com,Philippines,unknown,unknown,unknown,C18,C18
globalnation.inquirer.net,Philippines,unknown,unknown,unknown,C18,C18
k2.abs-cbnnews.com,Philippines,unknown,unknown,unknown,C18,C18
launion.digital,Philippines,unknown,unknown,unknown,C18,C18
lifestyle.inquirer.net,Philippines,unknown,unknown,unknown,C18,C18
manilatimes.net,Philippines,unknown,unknown,unknown,C18,C18
mindanaoexaminer.com,Philippines,unknown,unknown,unknown,C18,C18
newsinfo.inquirer.net,Philippines,unknown,unknown,unknown,C18,C18
rappler.com,Philippines,unknown,unknown,unknown,C18,C18
sports.abs-cbn.com,Philippines,unknown,unknown,unknown,C18,C18
sports.inquirer.net,Philippines,unknown,unknown,unknown,C18,C18
untvweb.com,Philippines,unknown,unknown,unknown,C18,C18
wheninmanila.com,Philippines,unknown,unknown,unknown,C18,C18
warsawvoice.pl,Poland,English,unknown,unknown,C14,C4
wbj.pl,Poland,English,unknown,unknown,C14,C4
pap.pl,Poland,unknown,unknown,unknown,C14,C4
setal.net,Poland,unknown,unknown,unknown,C14,C4
sports.orange.fr,Poland,unknown,unknown,unknown,C14,C4
thenews.pl,Poland,unknown,unknown,unknown,C14,C4
warsawinstitute.org,Poland,unknown,unknown,unknown,C14,C4
observador.pt,Portugal,Portuguese,Right-wing-liberalism,https://en.wikipedia.org/wiki/Observador,C13,C2
theportugalnews.com,Portugal,English,unknown,unknown,C13,C2
acorianooriental.pt,Portugal,Portuguese,unknown,unknown,C13,C2
jornalanoticia.com,Portugal,Portuguese,unknown,unknown,C13,C2
jornaldenegocios.pt,Portugal,Portuguese,unknown,unknown,C13,C2
ojogo.pt,Portugal,Portuguese,unknown,unknown,C13,C2
sabado.pt,Portugal,Portuguese,unknown,unknown,C13,C2
asbeiras.pt,Portugal,unknown,unknown,unknown,C13,C2
bomdia.lu,Portugal,unknown,unknown,unknown,C13,C2
desporto.sapo.pt,Portugal,unknown,unknown,unknown,C13,C2
diariocoimbra.pt,Portugal,unknown,unknown,unknown,C13,C2
dn.pt,Portugal,unknown,unknown,unknown,C13,C2
eco.sapo.pt,Portugal,unknown,unknown,unknown,C13,C2
ionline.sapo.pt,Portugal,unknown,unknown,unknown,C13,C2
portugalglobal.pt,Portugal,unknown,unknown,unknown,C13,C2
publico.pt,Portugal,unknown,unknown,unknown,C13,C2
publicogt.com,Portugal,unknown,unknown,unknown,C13,C2
record.pt,Portugal,unknown,unknown,unknown,C13,C2
elimparcial.com,Puerto-Rico,Spanish-English,Conservative,https://en.wikipedia.org/wiki/El_Imparcial,C12,unknown
elvocero.com,Puerto-Rico,Spanish,Conservative,https://en.wikipedia.org/wiki/El_Vocero,C12,unknown
periodicolaperla.com,Puerto-Rico,Spanish,unknown,unknown,C12,unknown
alarab.qa,Qatar,Arabic,unknown,unknown,C19,C9
gulf-times.com,Qatar,English,unknown,unknown,C19,C9
thepeninsulaqatar.com,Qatar,English,unknown,unknown,C19,C9
aljazeera.com,Qatar,unknown,unknown,unknown,C19,C9
alsharq.net.sa,Qatar,unknown,unknown,unknown,C19,C9
feeds.mubasher.info,Qatar,unknown,unknown,unknown,C19,C9
stream.aljazeera.com,Qatar,unknown,unknown,unknown,C19,C9
rti.ci,Republic-of-Cote,unknown,unknown,unknown,unknown,unknown
agerpres.ro,Romania,unknown,unknown,unknown,C16,C4
basilica.ro,Romania,unknown,unknown,unknown,C16,C4
bukovina.biz.ua,Romania,unknown,unknown,unknown,C16,C4
versia.ru,Russia,unknown,independent,https://en.wikipedia.org/wiki/Nasha_Versia,C16,C12
big5.sputniknews.cn,Russia,30-languages,unknown,unknown,C16,C12
de.sputniknews.com,Russia,30-languages,unknown,unknown,C16,C12
it.sputniknews.com,Russia,30-languages,unknown,unknown,C16,C12
argumenti.ru,Russia,Russian,unknown,unknown,C16,C12
expert.ru,Russia,Russian,unknown,unknown,C16,C12
kommersant.ru,Russia,Russian,unknown,unknown,C16,C12
mk.ru,Russia,Russian,unknown,unknown,C16,C12
newizv.ru,Russia,Russian,unknown,unknown,C16,C12
regnum.ru,Russia,Russian,unknown,unknown,C16,C12
sport-express.ru,Russia,Russian,unknown,unknown,C16,C12
trud.ru,Russia,Russian,unknown,unknown,C16,C12
mospravda.ru,Russia,Russian-language,unknown,unknown,C16,C12
abakan-gazeta.ru,Russia,unknown,unknown,unknown,C16,C12
aif.ru,Russia,unknown,unknown,unknown,C16,C12
apr.org,Russia,unknown,unknown,unknown,C16,C12
arabic.rt.com,Russia,unknown,unknown,unknown,C16,C12
de.rt.com,Russia,unknown,unknown,unknown,C16,C12
delo.ua,Russia,unknown,unknown,unknown,C16,C12
express-novosti.ru,Russia,unknown,unknown,unknown,C16,C12
fr.sputniknews.com,Russia,unknown,unknown,unknown,C16,C12
interfax.com,Russia,unknown,unknown,unknown,C16,C12
interfax.ru,Russia,unknown,unknown,unknown,C16,C12
justmedia.ru,Russia,unknown,unknown,unknown,C16,C12
krai.com,Russia,unknown,unknown,unknown,C16,C12
lada.kz,Russia,unknown,unknown,unknown,C16,C12
life.ru,Russia,unknown,unknown,unknown,C16,C12
lifenews.ru,Russia,unknown,unknown,unknown,C16,C12
news.mail.ru,Russia,unknown,unknown,unknown,C16,C12
news.rbc.ua,Russia,unknown,unknown,unknown,C16,C12
newsru.co.il,Russia,unknown,unknown,unknown,C16,C12
ng.ru,Russia,unknown,unknown,unknown,C16,C12
novostivl.ru,Russia,unknown,unknown,unknown,C16,C12
ria.ru,Russia,unknown,unknown,unknown,C16,C12
rt.com,Russia,unknown,unknown,unknown,C16,C12
russian.rt.com,Russia,unknown,unknown,unknown,C16,C12
russiancouncil.ru,Russia,unknown,unknown,unknown,C16,C12
tvc.ru,Russia,unknown,unknown,unknown,C16,C12
tvoygorodpskov.ru,Russia,unknown,unknown,unknown,C16,C12
tvrain.ru,Russia,unknown,unknown,unknown,C16,C12
valdaiclub.com,Russia,unknown,unknown,unknown,C16,C12
khl.com,"Russia-Belarus-Kazakhstan-china",unknown,unknown,unknown,unknown,unknown
zizonline.com,Saint-Kitts-Nevis,unknown,unknown,unknown,unknown,unknown
apia-virtual.com,Samoa,unknown,unknown,unknown,unknown,unknown
samoaobserver.ws,Samoa,unknown,unknown,unknown,unknown,unknown
sanmarinortv.sm,San-Marino,unknown,unknown,unknown,unknown,unknown
alyaum.com,Saudi-Arabia,Arabic,Pro-government,https://en.wikipedia.org/wiki/Al_Yaum_(newspaper),C15,C9
okaz.com.sa,Saudi-Arabia,Arabic,Liberal,https://en.wikipedia.org/wiki/Okaz,C15,C9
ajel.sa,Saudi-Arabia,Arabic,unknown,unknown,C15,C9
al-madina.com,Saudi-Arabia,Arabic,unknown,unknown,C15,C9
alhadath-yemen.com,Saudi-Arabia,unknown,unknown,unknown,C15,C9
alresalah.ps,Saudi-Arabia,unknown,unknown,unknown,C15,C9
alresalah.ws,Saudi-Arabia,unknown,unknown,unknown,C15,C9
english.alarabiya.net,Saudi-Arabia,unknown,unknown,unknown,C15,C9
mojaznews.com,Saudi-Arabia,unknown,unknown,unknown,C15,C9
saudigazette.com.sa,Saudi-Arabia,unknown,unknown,unknown,C15,C9
spa.gov.sa,Saudi-Arabia,unknown,unknown,unknown,C15,C9
dng24.co.uk,Scotland,English,unknown,unknown,unknown,unknown
glasgowtimes.co.uk,Scotland,English,unknown,unknown,unknown,unknown
obantimes.co.uk,Scotland,English,unknown,unknown,unknown,unknown
campbeltowncourier.co.uk,Scotland,unknown,unknown,unknown,unknown,unknown
dundeemessenger.co.uk,Scotland,unknown,unknown,unknown,unknown,unknown
highlandernews.org,Scotland,unknown,unknown,unknown,unknown,unknown
kincardineshireobserver.co.uk,Scotland,unknown,unknown,unknown,unknown,unknown
linlithgowgazette.co.uk,Scotland,unknown,unknown,unknown,unknown,unknown
motherwelltimes.co.uk,Scotland,unknown,unknown,unknown,unknown,unknown
ross-shirejournal.co.uk,Scotland,unknown,unknown,unknown,unknown,unknown
lequotidien.sn,Senegal,unknown,opposition,https://en.wikipedia.org/wiki/Le_Quotidien_(Senegal),C20,C16
walf-groupe.com,Senegal,French,unknown,unknown,C20,C16
srbijadanas.com,Serbia,Serbian-(Latin-script),Centre-left-Pro-Europeanism-Anti-nationalism,https://en.wikipedia.org/wiki/Danas_(newspaper),C16,C4
informer.rs,Serbia,unknown,Pro-SNS-Euroscepticism-Russophilia,https://en.wikipedia.org/wiki/Informer_(newspaper),C16,C4
pravda.rs,Serbia,unknown,Sensationalism-Populismpro-SRS-Pro-SNS,https://en.wikipedia.org/wiki/Pravda_(Serbia),C16,C4
vesti.rs,Serbia,unknown,Serbian-Progressive-Party-Populism,https://en.wikipedia.org/wiki/Ve%C4%8Dernje_vosti,C16,C4
europeanwesternbalkans.com,Serbia,English-Serbian,unknown,unknown,C16,C4
ftp.nspm.rs,Serbia,Serbian,unknown,unknown,C16,C4
nspm.rs,Serbia,Serbian,unknown,unknown,C16,C4
politika.co.rs,Serbia,Serbian,unknown,unknown,C16,C4
b92.net,Serbia,unknown,unknown,unknown,C16,C4
betanews.com,Serbia,unknown,unknown,unknown,C16,C4
